link,missing_rate,method_type,method,rmse,nrmse,r2,mape
ce-sc,0.4,baseline,KNNImputer,30.65,3.35,-0.00609233126735087,1.4
ce-sc,0.4,baseline,ForwardFill,35.98,3.93,-0.38703660683181296,1.81
ce-sc,0.4,baseline,BackwardFill,35.55,3.89,-0.35420926277329867,1.74
ce-sc,0.4,baseline,RollingMean,35.54,3.88,-0.35344673710634655,1.78
ce-sc,0.4,baseline,LinearInterpolation,33.18,3.63,-0.17908661320000152,1.66
ce-sc,0.4,stacking,StackingRegressor,14.99,1.6367,0.6071,0.48
ce-sc,0.45,baseline,Mean,29.57,3.23,-0.00671896850694953,1.38
ce-sc,0.45,baseline,Median,30.13,3.29,-0.0447739460526535,1.37
ce-sc,0.45,baseline,KNNImputer,29.57,3.23,-0.00671896850694953,1.38
ce-sc,0.45,baseline,ForwardFill,37.54,4.1,-0.6226349942410434,1.86
ce-sc,0.45,baseline,BackwardFill,36.45,3.98,-0.5294195066797869,1.75
ce-sc,0.45,baseline,RollingMean,35.78,3.91,-0.47393007775823337,1.81
ce-sc,0.45,baseline,LinearInterpolation,33.76,3.69,-0.3123671456107382,1.69
ce-sc,0.45,stacking,StackingRegressor,14.99,1.6367,0.6071,0.48
ce-sc,0.5,baseline,Mean,31.1,3.4,-0.010775818082327193,1.43
ce-sc,0.5,baseline,Median,31.59,3.45,-0.04304994957431574,1.43
ce-sc,0.5,baseline,KNNImputer,31.1,3.4,-0.010775818082327193,1.43
ce-sc,0.5,baseline,ForwardFill,36.54,3.99,-0.395644979823913,1.83
ce-sc,0.5,baseline,BackwardFill,34.74,3.8,-0.26152478414383107,1.71
ce-sc,0.5,baseline,RollingMean,34.64,3.79,-0.2539117737793788,1.78
ce-sc,0.5,baseline,LinearInterpolation,33.72,3.69,-0.1886811124741623,1.66
ce-sc,0.5,stacking,StackingRegressor,14.99,1.6367,0.6071,0.48
ce-se,0.2,baseline,Mean,87.19,9.61,-0.0004106945218256275,90.75
ce-se,0.2,baseline,Median,87.82,9.68,-0.014716206155728662,91.15
ce-se,0.2,baseline,KNNImputer,87.19,9.61,-0.0004106945218256275,90.75
ce-se,0.2,baseline,ForwardFill,76.67,8.45,0.22657956827705816,61.68
ce-se,0.2,baseline,BackwardFill,66.99,7.38,0.40942917156228253,63.94
ce-se,0.2,baseline,RollingMean,67.34,7.42,0.40336984760525607,58.28
ce-se,0.2,baseline,LinearInterpolation,64.52,7.11,0.45229850911094704,62.6
ce-se,0.2,stacking,StackingRegressor,33.674,3.904,0.7071,28.68
ce-se,0.25,baseline,Mean,78.27,8.61,-0.0032354128942546634,72.87
ce-se,0.25,baseline,Median,78.62,8.64,-0.01233124821389997,73.05
ce-se,0.25,baseline,KNNImputer,78.27,8.61,-0.0032354128942546634,72.87
ce-se,0.25,baseline,ForwardFill,68.94,7.58,0.22170535513137724,49.58
ce-se,0.25,baseline,BackwardFill,61.21,6.73,0.3863654558059516,51.48
ce-se,0.25,baseline,RollingMean,60.61,6.66,0.3984559757196743,46.85
ce-se,0.25,baseline,LinearInterpolation,58.27,6.41,0.44389748975255827,50.34
ce-se,0.25,stacking,StackingRegressor,37.5875,4.3125,0.6995,29.7025
ce-se,0.3,baseline,Mean,75.7,8.33,-0.0026643534689068105,61.3
ce-se,0.3,baseline,Median,76.16,8.38,-0.01506707036236321,61.33
ce-se,0.3,baseline,KNNImputer,75.7,8.33,-0.0026643534689068105,61.3
ce-se,0.3,baseline,ForwardFill,71.81,7.9,0.09759720668554117,41.95
ce-se,0.3,baseline,BackwardFill,50.09,5.51,0.5609383919789676,30.38
ce-se,0.3,baseline,RollingMean,65.14,7.17,0.2574237185162337,39.65
ce-se,0.3,baseline,LinearInterpolation,53.54,5.89,0.49849073991199455,39.67
ce-se,0.3,stacking,StackingRegressor,44.8533,5.09,0.5403,31.35
ce-se,0.35,baseline,Mean,73.84,8.13,-0.0015951963985689765,52.94
ce-se,0.35,baseline,Median,74.48,8.2,-0.019075456412963154,52.88
ce-se,0.35,baseline,KNNImputer,73.84,8.13,-0.0015951963985689765,52.94
ce-se,0.35,baseline,ForwardFill,71.1,7.83,0.07135335159275247,36.34
ce-se,0.35,baseline,BackwardFill,49.71,5.47,0.5461285123049509,26.38
ce-se,0.35,baseline,RollingMean,64.11,7.06,0.2450350116520893,34.31
ce-se,0.35,baseline,LinearInterpolation,52.61,5.79,0.49146466986435633,34.32
ce-se,0.35,stacking,StackingRegressor,44.8533,5.09,0.5403,31.35
ce-se,0.4,baseline,Mean,69.49,7.64,-0.0045482133925220936,46.6
ce-se,0.4,baseline,Median,69.95,7.7,-0.017847473072100994,46.41
ce-se,0.4,baseline,KNNImputer,69.49,7.64,-0.0045482133925220936,46.6
ce-se,0.4,baseline,ForwardFill,72.27,7.95,-0.08654974480520994,22.43
ce-se,0.4,baseline,BackwardFill,52.54,5.78,0.42569967184687063,23.36
ce-se,0.4,baseline,RollingMean,67.11,7.38,0.06302479321583887,25.5
ce-se,0.4,baseline,LinearInterpolation,50.84,5.59,0.4623207169335687,22.69
ce-se,0.4,stacking,StackingRegressor,44.8533,5.09,0.5403,31.35
ce-se,0.45,baseline,Mean,66.37,7.3,-0.007934785143415946,41.72
ce-se,0.45,baseline,Median,66.68,7.33,-0.01755534530236469,41.4
ce-se,0.45,baseline,KNNImputer,66.37,7.3,-0.007934785143415946,41.72
ce-se,0.45,baseline,ForwardFill,68.22,7.5,-0.0650039926875885,20.01
ce-se,0.45,baseline,BackwardFill,55.41,6.09,0.2973110621406172,21.1
ce-se,0.45,baseline,RollingMean,63.39,6.97,0.08056505727583918,22.75
ce-se,0.45,baseline,LinearInterpolation,48.61,5.35,0.4592883386926986,20.29
ce-se,0.45,stacking,StackingRegressor,44.8533,5.09,0.5403,31.35
ce-se,0.5,baseline,Mean,67.98,7.48,-0.0044421065128879,38.05
ce-se,0.5,baseline,Median,68.52,7.54,-0.020571076721193737,37.69
ce-se,0.5,baseline,KNNImputer,67.98,7.48,-0.0044421065128879,38.05
ce-se,0.5,baseline,ForwardFill,66.62,7.33,0.03517614942804581,18.32
ce-se,0.5,baseline,BackwardFill,52.39,5.77,0.4033628453926802,19.17
ce-se,0.5,baseline,RollingMean,62.66,6.9,0.14659948266687894,20.79
ce-se,0.5,baseline,LinearInterpolation,48.5,5.34,0.4887038316552207,18.5
ce-se,0.5,stacking,StackingRegressor,44.8533,5.09,0.5403,31.35
ce-sp,0.2,baseline,Mean,41.21,4.52,-0.003585573988413193,2.08
ce-sp,0.2,baseline,Median,41.84,4.59,-0.034523193112966366,1.92
ce-sp,0.2,baseline,KNNImputer,41.21,4.52,-0.003585573988413193,2.08
ce-sp,0.2,baseline,ForwardFill,50.67,5.55,-0.5169939469980771,2.65
ce-sp,0.2,baseline,BackwardFill,52.71,5.78,-0.6416058460048963,2.73
ce-sp,0.2,baseline,RollingMean,48.69,5.34,-0.4008965964427873,2.62
ce-sp,0.2,baseline,LinearInterpolation,46.7,5.12,-0.2886788897596513,2.53
ce-sp,0.2,stacking,StackingRegressor,9.91,1.08,0.7728,0.69
ce-sp,0.25,baseline,Mean,37.17,4.07,-0.00030757987206841975,1.88
ce-sp,0.25,baseline,Median,37.63,4.12,-0.02547715727560207,1.72
ce-sp,0.25,baseline,KNNImputer,37.17,4.07,-0.00030757987206841975,1.88
ce-sp,0.25,baseline,ForwardFill,46.52,5.09,-0.5672452584597123,2.5
ce-sp,0.25,baseline,BackwardFill,47.48,5.19,-0.6324547268472707,2.4
ce-sp,0.25,baseline,RollingMean,44.73,4.89,-0.4486724704359588,2.47
ce-sp,0.25,baseline,LinearInterpolation,42.32,4.63,-0.29695494540470313,2.29
ce-sp,0.25,stacking,StackingRegressor,10.475,1.145,0.7702,0.72
ce-sp,0.3,baseline,Mean,34.49,3.77,-4.382824996485013e-06,1.75
ce-sp,0.3,baseline,Median,34.89,3.82,-0.023520669729579113,1.59
ce-sp,0.3,baseline,KNNImputer,34.49,3.77,-4.382824996485013e-06,1.75
ce-sp,0.3,baseline,ForwardFill,43.83,4.79,-0.6153692157560369,2.34
ce-sp,0.3,baseline,BackwardFill,44.4,4.86,-0.6580189541935659,2.28
ce-sp,0.3,baseline,RollingMean,41.66,4.56,-0.4596323742015238,2.27
ce-sp,0.3,baseline,LinearInterpolation,39.6,4.33,-0.3186724711844706,2.18
ce-sp,0.3,stacking,StackingRegressor,10.8233,1.1833,0.7731,0.7433
ce-sp,0.35,baseline,Mean,32.36,3.54,-0.00037938722451635876,1.67
ce-sp,0.35,baseline,Median,32.68,3.57,-0.020430529567500022,1.52
ce-sp,0.35,baseline,KNNImputer,32.36,3.54,-0.00037938722451635876,1.67
ce-sp,0.35,baseline,ForwardFill,40.97,4.48,-0.6035625221212491,2.21
ce-sp,0.35,baseline,BackwardFill,51.03,5.58,-1.4887006725139442,2.77
ce-sp,0.35,baseline,RollingMean,39.7,4.34,-0.505868193560512,2.21
ce-sp,0.35,baseline,LinearInterpolation,40.41,4.42,-0.5603588132194657,2.35
ce-sp,0.35,stacking,StackingRegressor,10.8233,1.1833,0.7731,0.7433
ce-sp,0.4,baseline,Mean,33.62,3.68,-7.2893169336119e-06,1.72
ce-sp,0.4,baseline,Median,33.98,3.72,-0.02196973597066032,1.58
ce-sp,0.4,baseline,KNNImputer,33.62,3.68,-7.2893169336119e-06,1.72
ce-sp,0.4,baseline,ForwardFill,40.67,4.45,-0.463307847721784,2.3
ce-sp,0.4,baseline,BackwardFill,47.9,5.24,-1.030199066415761,2.58
ce-sp,0.4,baseline,RollingMean,39.57,4.33,-0.3857937026709166,2.32
ce-sp,0.4,baseline,LinearInterpolation,40.15,4.39,-0.42671233891661076,2.31
ce-sp,0.4,stacking,StackingRegressor,10.8233,1.1833,0.7731,0.7433
ce-sp,0.45,baseline,Mean,34.96,3.83,-0.002156070496958762,1.78
ce-sp,0.45,baseline,Median,35.38,3.87,-0.02667016795775501,1.68
ce-sp,0.45,baseline,KNNImputer,34.96,3.83,-0.002156070496958762,1.78
ce-sp,0.45,baseline,ForwardFill,40.71,4.46,-0.35913277719490067,2.31
ce-sp,0.45,baseline,BackwardFill,45.55,4.99,-0.7016122227219808,2.42
ce-sp,0.45,baseline,RollingMean,40.31,4.41,-0.3324967520156812,2.35
ce-sp,0.45,baseline,LinearInterpolation,40.12,4.39,-0.3196547742826614,2.23
ce-sp,0.45,stacking,StackingRegressor,10.8233,1.1833,0.7731,0.7433
ce-sp,0.5,baseline,Mean,33.51,3.67,-0.0035039628727107086,1.71
ce-sp,0.5,baseline,Median,34.07,3.73,-0.036969220249057244,1.63
ce-sp,0.5,baseline,KNNImputer,33.51,3.67,-0.0035039628727107086,1.71
ce-sp,0.5,baseline,ForwardFill,39.92,4.37,-0.4237206026197242,2.28
ce-sp,0.5,baseline,BackwardFill,43.46,4.76,-0.6879378369942293,2.3
ce-sp,0.5,baseline,RollingMean,39.45,4.32,-0.39038258767856804,2.29
ce-sp,0.5,baseline,LinearInterpolation,38.6,4.22,-0.3311539412277331,2.15
ce-sp,0.5,stacking,StackingRegressor,10.8233,1.1833,0.7731,0.7433
ce-to,0.2,baseline,Mean,52.57,5.77,-0.006439452890062869,2.57
ce-to,0.2,baseline,Median,53.31,5.86,-0.034707816089272425,2.46
ce-to,0.2,baseline,KNNImputer,52.57,5.77,-0.006439452890062869,2.57
ce-to,0.2,baseline,ForwardFill,54.29,5.96,-0.0731841519564751,2.79
ce-to,0.2,baseline,BackwardFill,51.63,5.67,0.02927995953935769,2.59
ce-to,0.2,baseline,RollingMean,53.37,5.86,-0.037345955739356285,2.71
ce-to,0.2,baseline,LinearInterpolation,52.25,5.74,0.005856444012122708,2.58
ce-to,0.2,stacking,StackingRegressor,15.396,1.686,0.4527,0.926
ce-to,0.25,baseline,Mean,49.63,5.45,-0.007228843227522486,2.37
ce-to,0.25,baseline,Median,50.38,5.53,-0.03826608494879813,2.26
ce-to,0.25,baseline,KNNImputer,49.63,5.45,-0.007228843227522486,2.37
ce-to,0.25,baseline,ForwardFill,51.72,5.68,-0.09404977531952574,2.63
ce-to,0.25,baseline,BackwardFill,49.71,5.46,-0.010735383697764611,2.5
ce-to,0.25,baseline,RollingMean,50.85,5.58,-0.05758878645877341,2.58
ce-to,0.25,baseline,LinearInterpolation,49.97,5.49,-0.021234125746977695,2.45
ce-to,0.25,stacking,StackingRegressor,15.4275,1.6875,0.634,0.8575
ce-to,0.3,baseline,Mean,46.42,5.1,-0.007644806456564623,2.2
ce-to,0.3,baseline,Median,47.21,5.18,-0.04227229279361899,2.1
ce-to,0.3,baseline,KNNImputer,46.42,5.1,-0.007644806456564623,2.2
ce-to,0.3,baseline,ForwardFill,50.69,5.56,-0.20158582475191977,2.52
ce-to,0.3,baseline,BackwardFill,46.77,5.13,-0.02297177920530058,2.37
ce-to,0.3,baseline,RollingMean,48.35,5.31,-0.09330520541998855,2.45
ce-to,0.3,baseline,LinearInterpolation,47.32,5.19,-0.047112574205648405,2.33
ce-to,0.3,stacking,StackingRegressor,16.62,1.82,0.5202,0.8167
ce-to,0.35,baseline,Mean,43.19,4.74,-0.00516156757087094,2.03
ce-to,0.35,baseline,Median,43.97,4.82,-0.0416298625783631,1.92
ce-to,0.35,baseline,KNNImputer,43.19,4.74,-0.00516156757087094,2.03
ce-to,0.35,baseline,ForwardFill,47.77,5.24,-0.22966087822919734,2.34
ce-to,0.35,baseline,BackwardFill,43.74,4.8,-0.030949404708642714,2.23
ce-to,0.35,baseline,RollingMean,45.61,5.0,-0.1209835912526851,2.26
ce-to,0.35,baseline,LinearInterpolation,44.26,4.85,-0.05537610493632794,2.17
ce-to,0.35,stacking,StackingRegressor,16.62,1.82,0.5202,0.8167
ce-to,0.4,baseline,Mean,41.66,4.57,-0.004871538191877134,1.95
ce-to,0.4,baseline,Median,42.43,4.65,-0.04201884602705386,1.85
ce-to,0.4,baseline,KNNImputer,41.66,4.57,-0.004871538191877134,1.95
ce-to,0.4,baseline,ForwardFill,47.52,5.21,-0.30723924351954546,2.37
ce-to,0.4,baseline,BackwardFill,45.15,4.95,-0.1802698660243105,2.22
ce-to,0.4,baseline,RollingMean,46.7,5.12,-0.26273931433781317,2.31
ce-to,0.4,baseline,LinearInterpolation,44.25,4.85,-0.13369011575989065,2.16
ce-to,0.4,stacking,StackingRegressor,16.62,1.82,0.5202,0.8167
ce-to,0.45,baseline,Mean,39.67,4.35,-0.003424599029086872,1.86
ce-to,0.45,baseline,Median,40.36,4.42,-0.03873632570936425,1.75
ce-to,0.45,baseline,KNNImputer,39.67,4.35,-0.003424599029086872,1.86
ce-to,0.45,baseline,ForwardFill,44.94,4.93,-0.28801025293957183,2.22
ce-to,0.45,baseline,BackwardFill,43.07,4.72,-0.18264051267072978,2.15
ce-to,0.45,baseline,RollingMean,44.17,4.84,-0.24394994949551552,2.17
ce-to,0.45,baseline,LinearInterpolation,42.05,4.61,-0.12763363710960318,2.07
ce-to,0.45,stacking,StackingRegressor,16.62,1.82,0.5202,0.8167
ce-to,0.5,baseline,Mean,37.97,4.16,-0.00231416307482335,1.8
ce-to,0.5,baseline,Median,38.61,4.23,-0.03672634952271281,1.67
ce-to,0.5,baseline,KNNImputer,37.97,4.16,-0.00231416307482335,1.8
ce-to,0.5,baseline,ForwardFill,43.63,4.78,-0.3237399551813538,2.17
ce-to,0.5,baseline,BackwardFill,41.33,4.53,-0.18759547272366106,2.09
ce-to,0.5,baseline,RollingMean,42.9,4.7,-0.2795985693572285,2.12
ce-to,0.5,baseline,LinearInterpolation,40.69,4.46,-0.1512928678807739,2.02
ce-to,0.5,stacking,StackingRegressor,16.62,1.82,0.5202,0.8167
es-ac,0.2,baseline,Mean,89.74,11.76,-0.0014162691884485046,10.08
es-ac,0.2,baseline,Median,89.7,11.76,-0.0004483970872852794,10.11
es-ac,0.2,baseline,KNNImputer,89.74,11.76,-0.0014162691884485046,10.08
es-ac,0.2,baseline,ForwardFill,86.18,11.3,0.07648127714186759,8.54
es-ac,0.2,baseline,BackwardFill,90.54,11.87,-0.019455038303841876,8.58
es-ac,0.2,baseline,RollingMean,82.11,10.77,0.16153862550377363,8.14
es-ac,0.2,baseline,LinearInterpolation,72.35,9.48,0.3491638913778733,7.13
es-ac,0.2,stacking,StackingRegressor,30.898,4.114,0.8252,3.82
es-ac,0.25,baseline,Mean,90.69,11.99,-0.002763163617620412,10.38
es-ac,0.25,baseline,Median,91.11,12.04,-0.01220562851256246,10.46
es-ac,0.25,baseline,KNNImputer,90.69,11.99,-0.002763163617620412,10.38
es-ac,0.25,baseline,ForwardFill,87.79,11.6,0.060205685450254176,8.77
es-ac,0.25,baseline,BackwardFill,88.62,11.71,0.04247252099633059,8.69
es-ac,0.25,baseline,RollingMean,84.17,11.13,0.1361406544689413,8.46
es-ac,0.25,baseline,LinearInterpolation,72.46,9.58,0.35982135387504655,7.32
es-ac,0.25,stacking,StackingRegressor,31.68,4.2625,0.798,4.0825
es-ac,0.3,baseline,Mean,91.62,12.1,-0.0023165558631217387,10.42
es-ac,0.3,baseline,Median,92.01,12.15,-0.010759267865194877,10.5
es-ac,0.3,baseline,KNNImputer,91.62,12.1,-0.0023165558631217387,10.42
es-ac,0.3,baseline,ForwardFill,86.78,11.46,0.10072566528197768,8.67
es-ac,0.3,baseline,BackwardFill,88.42,11.68,0.06649396740320934,8.74
es-ac,0.3,baseline,RollingMean,84.04,11.1,0.15670487133255495,8.46
es-ac,0.3,baseline,LinearInterpolation,73.81,9.75,0.34958987106292916,7.51
es-ac,0.3,stacking,StackingRegressor,27.8733,3.7667,0.8648,3.9
es-ac,0.35,baseline,Mean,97.01,12.79,-0.0007874171774504557,15.62
es-ac,0.35,baseline,Median,97.32,12.83,-0.007158955064176409,15.73
es-ac,0.35,baseline,KNNImputer,97.01,12.79,-0.0007874171774504557,15.62
es-ac,0.35,baseline,ForwardFill,88.74,11.7,0.16259602057502398,11.57
es-ac,0.35,baseline,BackwardFill,95.74,12.63,0.025386239224221785,14.52
es-ac,0.35,baseline,RollingMean,87.75,11.57,0.18129732385430353,12.37
es-ac,0.35,baseline,LinearInterpolation,79.07,10.43,0.3351714499227145,11.97
es-ac,0.35,stacking,StackingRegressor,27.8733,3.7667,0.8648,3.9
es-ac,0.4,baseline,Mean,95.95,12.65,-0.0010375391459285233,14.87
es-ac,0.4,baseline,Median,96.34,12.71,-0.009374379374266661,15.01
es-ac,0.4,baseline,KNNImputer,95.95,12.65,-0.0010375391459285233,14.87
es-ac,0.4,baseline,ForwardFill,88.48,11.67,0.14873524975230756,11.32
es-ac,0.4,baseline,BackwardFill,101.8,13.43,-0.12699554789062883,14.19
es-ac,0.4,baseline,RollingMean,87.02,11.48,0.17646307453767518,11.99
es-ac,0.4,baseline,LinearInterpolation,81.83,10.79,0.2718201225087479,11.71
es-ac,0.4,stacking,StackingRegressor,27.8733,3.7667,0.8648,3.9
es-ac,0.45,baseline,Mean,94.01,12.37,-4.377068009531193e-05,14.15
es-ac,0.45,baseline,Median,94.25,12.41,-0.00515693907934045,14.27
es-ac,0.45,baseline,KNNImputer,94.01,12.37,-4.377068009531193e-05,14.15
es-ac,0.45,baseline,ForwardFill,90.97,11.97,0.06344300900202982,11.19
es-ac,0.45,baseline,BackwardFill,108.73,14.31,-0.33788141045668274,13.43
es-ac,0.45,baseline,RollingMean,89.7,11.81,0.0893999820698953,11.73
es-ac,0.45,baseline,LinearInterpolation,83.46,10.99,0.21179490633056897,10.94
es-ac,0.45,stacking,StackingRegressor,27.8733,3.7667,0.8648,3.9
es-ac,0.5,baseline,Mean,98.01,12.88,-0.00045316820271401603,20.87
es-ac,0.5,baseline,Median,98.04,12.88,-0.0010235954551516269,20.99
es-ac,0.5,baseline,KNNImputer,98.01,12.88,-0.00045316820271401603,20.87
es-ac,0.5,baseline,ForwardFill,94.66,12.44,0.0667649270437537,18.87
es-ac,0.5,baseline,BackwardFill,105.76,13.89,-0.1647509380877581,21.16
es-ac,0.5,baseline,RollingMean,94.52,12.42,0.06951947107182577,19.46
es-ac,0.5,baseline,LinearInterpolation,86.79,11.4,0.21554590117868622,18.64
es-ac,0.5,stacking,StackingRegressor,27.8733,3.7667,0.8648,3.9
es-am,0.2,baseline,Mean,189.3,23.81,-1.8533036093781874e-05,749.52
es-am,0.2,baseline,Median,214.2,26.94,-0.28029121974773763,841.49
es-am,0.2,baseline,KNNImputer,189.3,23.81,-1.8533036093781874e-05,749.52
es-am,0.2,baseline,ForwardFill,192.16,24.17,-0.030405222914581254,467.88
es-am,0.2,baseline,BackwardFill,223.99,28.17,-0.40007681721233634,595.08
es-am,0.2,baseline,RollingMean,184.45,23.2,0.050650079007751536,616.41
es-am,0.2,baseline,LinearInterpolation,185.11,23.28,0.043757757782948214,530.36
es-am,0.2,stacking,StackingRegressor,70.13,9.312,0.8224,184.61
es-am,0.25,baseline,Mean,193.52,24.44,-0.0007759884037688014,682.12
es-am,0.25,baseline,Median,219.29,27.7,-0.28499884008578236,764.38
es-am,0.25,baseline,KNNImputer,193.52,24.44,-0.0007759884037688014,682.12
es-am,0.25,baseline,ForwardFill,191.44,24.18,0.02063897575911,379.99
es-am,0.25,baseline,BackwardFill,224.77,28.39,-0.35008714311718947,566.54
es-am,0.25,baseline,RollingMean,185.92,23.48,0.07626820623115871,499.25
es-am,0.25,baseline,LinearInterpolation,184.69,23.33,0.08849532203022281,471.95
es-am,0.25,stacking,StackingRegressor,68.5825,9.105,0.8595,194.45
es-am,0.3,baseline,Mean,189.91,23.88,-1.2763526535009007e-05,579.03
es-am,0.3,baseline,Median,213.87,26.89,-0.2683497049074748,648.29
es-am,0.3,baseline,KNNImputer,189.91,23.88,-1.2763526535009007e-05,579.03
es-am,0.3,baseline,ForwardFill,207.82,26.13,-0.19761652775523064,400.82
es-am,0.3,baseline,BackwardFill,215.13,27.05,-0.28331080163653977,483.39
es-am,0.3,baseline,RollingMean,201.94,25.39,-0.1307846882728252,499.8
es-am,0.3,baseline,LinearInterpolation,193.69,24.36,-0.040244065510614435,440.63
es-am,0.3,stacking,StackingRegressor,72.18,9.8267,0.8297,193.5767
es-am,0.35,baseline,Mean,189.64,23.76,-0.0003732419661923725,505.91
es-am,0.35,baseline,Median,211.37,26.48,-0.24268664036502696,565.49
es-am,0.35,baseline,KNNImputer,189.64,23.76,-0.0003732419661923725,505.91
es-am,0.35,baseline,ForwardFill,207.42,25.99,-0.1966396247999609,354.94
es-am,0.35,baseline,BackwardFill,208.27,26.1,-0.20652672875939393,415.35
es-am,0.35,baseline,RollingMean,205.25,25.72,-0.17181643981996486,439.97
es-am,0.35,baseline,LinearInterpolation,191.75,24.03,-0.022677710952947905,385.52
es-am,0.35,stacking,StackingRegressor,72.18,9.8267,0.8297,193.5767
es-am,0.4,baseline,Mean,186.1,23.32,-0.0003648667481706003,445.31
es-am,0.4,baseline,Median,208.57,26.14,-0.2565985896962837,497.99
es-am,0.4,baseline,KNNImputer,186.1,23.32,-0.0003648667481706003,445.31
es-am,0.4,baseline,ForwardFill,212.43,26.62,-0.30350016891372,313.86
es-am,0.4,baseline,BackwardFill,207.21,25.97,-0.24023567051827088,365.85
es-am,0.4,baseline,RollingMean,210.15,26.34,-0.27572714381497576,387.99
es-am,0.4,baseline,LinearInterpolation,190.59,23.89,-0.04929970653015703,339.54
es-am,0.4,stacking,StackingRegressor,72.18,9.8267,0.8297,193.5767
es-am,0.45,baseline,Mean,182.62,22.75,-0.0049842734973724045,395.99
es-am,0.45,baseline,Median,201.76,25.13,-0.22667536757274864,443.32
es-am,0.45,baseline,KNNImputer,182.62,22.75,-0.0049842734973724045,395.99
es-am,0.45,baseline,ForwardFill,211.42,26.34,-0.34701906483418377,279.99
es-am,0.45,baseline,BackwardFill,211.1,26.3,-0.3429121728143807,325.17
es-am,0.45,baseline,RollingMean,209.03,26.04,-0.31672596069232095,345.93
es-am,0.45,baseline,LinearInterpolation,189.0,23.54,-0.07648956495068515,300.94
es-am,0.45,stacking,StackingRegressor,72.18,9.8267,0.8297,193.5767
es-am,0.5,baseline,Mean,181.77,22.66,-0.004876668977209064,358.32
es-am,0.5,baseline,Median,201.32,25.1,-0.2327574453550656,401.18
es-am,0.5,baseline,KNNImputer,181.77,22.66,-0.004876668977209064,358.32
es-am,0.5,baseline,ForwardFill,217.42,27.11,-0.4377246153302068,254.9
es-am,0.5,baseline,BackwardFill,210.37,26.23,-0.34605222423763715,293.67
es-am,0.5,baseline,RollingMean,214.04,26.69,-0.3933492106434828,313.6
es-am,0.5,baseline,LinearInterpolation,186.76,23.28,-0.06081269343168638,271.87
es-am,0.5,stacking,StackingRegressor,72.18,9.8267,0.8297,193.5767
es-ap,0.2,baseline,Mean,160.86,19.9,-0.012652152017250229,830.16
es-ap,0.2,baseline,Median,169.01,20.91,-0.11780172139243739,904.89
es-ap,0.2,baseline,KNNImputer,160.86,19.9,-0.012652152017250229,830.16
es-ap,0.2,baseline,ForwardFill,214.45,26.53,-0.7997326914018192,948.95
es-ap,0.2,baseline,BackwardFill,185.72,22.98,-0.34975108404632427,962.35
es-ap,0.2,baseline,RollingMean,198.42,24.55,-0.540686853099041,947.65
es-ap,0.2,baseline,LinearInterpolation,158.31,19.59,0.019218684437394495,955.33
es-ap,0.2,stacking,StackingRegressor,72.428,9.832,0.8181,256.694
es-ap,0.25,baseline,Mean,171.64,21.39,-0.004663217415705523,673.34
es-ap,0.25,baseline,Median,181.61,22.63,-0.12474997063559279,732.84
es-ap,0.25,baseline,KNNImputer,171.64,21.39,-0.004663217415705523,673.34
es-ap,0.25,baseline,ForwardFill,219.86,27.39,-0.6484228492288413,767.33
es-ap,0.25,baseline,BackwardFill,188.62,23.5,-0.2131815728009585,776.39
es-ap,0.25,baseline,RollingMean,208.64,26.0,-0.4844185307744082,765.64
es-ap,0.25,baseline,LinearInterpolation,169.58,21.13,0.019325807262051575,771.39
es-ap,0.25,stacking,StackingRegressor,72.235,9.6725,0.8384,260.2975
es-ap,0.3,baseline,Mean,176.08,22.04,-0.0016256746607057337,568.32
es-ap,0.3,baseline,Median,187.96,23.53,-0.14135284752638944,619.09
es-ap,0.3,baseline,KNNImputer,176.08,22.04,-0.0016256746607057337,568.32
es-ap,0.3,baseline,ForwardFill,214.79,26.89,-0.4904420639495104,644.73
es-ap,0.3,baseline,BackwardFill,193.38,24.21,-0.20809733254132667,653.38
es-ap,0.3,baseline,RollingMean,208.75,26.13,-0.40775906644671345,644.04
es-ap,0.3,baseline,LinearInterpolation,172.06,21.54,0.04362267148320731,648.33
es-ap,0.3,stacking,StackingRegressor,77.88,10.42,0.8071,288.5267
es-ap,0.35,stacking,StackingRegressor,77.88,10.42,0.8071,288.5267
es-ap,0.4,stacking,StackingRegressor,77.88,10.42,0.8071,288.5267
es-ap,0.45,stacking,StackingRegressor,77.88,10.42,0.8071,288.5267
es-ap,0.5,stacking,StackingRegressor,77.88,10.42,0.8071,288.5267
es-ba,0.2,baseline,Mean,12.5,1.37,-0.09925909575864256,1.01
